"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Sharma V.C.; Roy S.","Sharma, Vikash Chandra (60091157700); Roy, Saugata (57213546045)","60091157700; 57213546045","An Intelligent Approach to UAV Path Planning with Battery Optimization and Charging Station Selection","2025","International Conference on Electronics, AI, and Computing: Innovating for a Sustainable and Connected Future, EAIC 2025","","","","","","2","10.1109/EAIC66483.2025.11101488","https://www.scopus.com/pages/publications/105015463464?origin=resultslist","Unmanned Aerial Vehicles (UAVs) are widely utilized in surveillance, delivery, and disaster management. However, their operational efficiency is constrained by the limited battery capacity, which poses a significant challenge for prolonged missions. This paper proposes an intelligent path-planning framework that optimizes UAV navigation while ensuring efficient energy utilization and dynamic charging station selection. The proposed approach integrates the A∗ algorithm for optimal path computation with a battery-aware decision-making mechanism, enabling UAVs to autonomously reroute to charging stations as needed. A comprehensive mathematical formulation of the problem is presented, and simulation results demonstrate the method's effectiveness in minimizing travel distance while ensuring uninterrupted mission execution. Compared to traditional A∗ path planning, our battery-aware method reduces mission interruptions by 25% and improves energy efficiency, particularly in dense obstacle scenarios.  © 2025 IEEE.","A∗ Algorithm; Battery Optimization; Charging Station Selection; Grid-based Navigation; Heuristic Search; UAV Path Planning","Air navigation; Antennas; Battery management systems; Charging (batteries); Decision making; Disaster prevention; Disasters; Energy efficiency; Heuristic algorithms; Motion planning; Optimization; Secondary batteries; A* algorithm; Aerial vehicle; Battery optimization; Charging station; Charging station selection; Grid-based; Grid-based navigation; Heuristic search; Unmanned aerial vehicle path planning; Vehicle path planning; Charging stations; Unmanned aerial vehicles (UAV)","Conference paper","Final","","Scopus","2-s2.0-105015463464"
"Paudel S.; Zhang J.; Ayalew B.; Skowronska A.","Paudel, Saroj (59076607000); Zhang, Jiangfeng (55491232600); Ayalew, Beshah (8930956800); Skowronska, Annette (56085243900)","59076607000; 55491232600; 8930956800; 56085243900","Charging Load Estimation for a Fleet of Autonomous Vehicles","2024","SAE Technical Papers","","","","","","3","10.4271/2024-01-2025","https://www.scopus.com/pages/publications/85193013640?origin=resultslist","In intelligent surveillance and reconnaissance (ISR) missions, multiple autonomous vehicles, such as unmanned ground vehicles (UGVs) or unmanned aerial vehicles (UAVs), coordinate with each other for efficient information gathering. These vehicles are usually battery-powered and require periodic charging when deployed for continuous monitoring that spans multiple hours or days. In this paper, we consider a mobile host charging vehicle that carries distributed sources, such as a generator, solar PV and battery, and is deployed in the area where the UAVs and UGVs operate. However, due to uncertainties, the state of charge of UAV and UGV batteries, their arrival time at the charging location and the charging duration cannot be predicted accurately. We propose a stochastic modeling approach to deal with these uncertainties based on certain physical assumptions such as the flight time for a UAV, distance travelled for a UGV, and the final state of charge of the battery before they leave the host charging vehicle. Based on the stochastic model, an aggregated charging power demand is forecasted. A model predictive control-based operation is then used for the operation of the distributed sources on the host vehicle to meet the forecasted charging power demand. The host vehicle battery works as a buffer during abrupt changes in the charging power demand. The operational scenario is simulated with ten UAVs, ten UGVs and a host vehicle carrying a diesel generator, a battery pack and a PV system. The result of this work is applicable to energy-aware charging management for a fleet of vehicles. © 2024 SAE International. All rights reserved.","","Antennas; Autonomous vehicles; Battery management systems; Charging (batteries); Drones; Electric power utilization; Fleet operations; Ground vehicles; Intelligent vehicle highway systems; Model predictive control; Secondary batteries; Stochastic models; Uncertainty analysis; Aerial vehicle; Charging loads; Distributed sources; Host vehicles; Load estimation; Power demands; States of charges; Stochastic-modeling; Uncertainty; Vehicle battery; Stochastic systems","Conference paper","Final","","Scopus","2-s2.0-85193013640"
"Sanya S.; Zhuang S.; Zhou Z.; Kelei W.; Jia Z.","Sanya, SUN (60336964600); Zhuang, SHAO (56424796900); Zhou, ZHOU (35812630600); Kelei, WANG (60336994200); Jia, ZONG (59242729300)","60336964600; 56424796900; 35812630600; 60336994200; 59242729300","High-precision modeling and simulation of distributed propulsion energy systems for eVTOL/eSTOL","2025","Hangkong Xuebao/Acta Aeronautica et Astronautica Sinica","46","15","","1","21","6","10.7527/S1000-6893.2025.31513","https://www.scopus.com/pages/publications/105027732618?origin=resultslist","Addressing the challenges posed by drastic power load variations and high losses in complex transmission systems for distributed electric propulsion aircraft such as electric Vertical Take-Off and Landing/ electric Short Take-Off and Landing（eVTOL/eSTOL）, this paper proposes a high-precision power and energy system modeling and evalua⁃ tion method applicable to the entire flight process of unmanned aerial vehicles （UAVs）. We first establish an energy system model based on a second-order RC battery model, identifying key parameters through a particle swarm algo⁃ rithm using battery discharge experimental data, and construct a propulsion system model including propellers, mo⁃ tors, Electronic Speed Controllers （ESCs）, and transmission cables. Subsequently, a working state calculation framework for the UAV power and energy system based on an implicit function equation system is introduced and vali⁃ dated against experimental data. Finally, a simulation assessment of the power and energy system is conducted for a specific project involving a distributed electric propulsion UAV, alongside the optimization design of the transmission cable layout. The results indicate that both the voltage prediction error of the energy system and the errors in the sys⁃ tem state calculation framework are smaller than 2%. The model accurately reflects the operational state changes of each component throughout the entire flight process, and the optimized transmission cable layout reduces voltage loss by 17. 2% and average power loss by 16. 36%, thereby verifying the accuracy and validity of the proposed method. © (2025), (Chinese Society of Astronautics). All rights reserved.","distributed electric propulsion; power and energy system modeling; second-order RC battery model; transmission cable layout optimization; working state calculation framework modeling","Aircraft landing; Aircraft landing systems; Aircraft propulsion; Antennas; Battery management systems; Cables; Electric load loss; Electric losses; Electric power transmission; Electric power transmission networks; Equations of state; Fighter aircraft; Power cables; Secondary batteries; Takeoff; Unmanned aerial vehicles (UAV); Vehicle transmissions; Battery modeling; Distributed electric propulsion; Energy-system models; Framework models; Layout optimization; Power system modeling; Second orders; Second-order RC battery model; Transmission cable layout optimization; Transmission cables; Working state; Working state calculation framework modeling; Electric propulsion","Article","Final","","Scopus","2-s2.0-105027732618"
"Teldjia I.; Bouhelal A.; Smaili A.","Teldjia, Isra (60688307400); Bouhelal, Abdelhamid (57200005764); Smaili, Arezki (7003766184)","60688307400; 57200005764; 7003766184","Towards Mobility Applications of Solid-State Hydrogen Storage Tanks: A Review","2025","Proceedings - 2025 1st International Conference on Mechanical and Electrical Engineering for Green Energy Technologies, MEEGET 2025","","","","","","0","10.1109/MEEGET65999.2025.11512293","https://www.scopus.com/pages/publications/105041637175?origin=resultslist","As the global transition toward clean energy accelerates, hydrogen has emerged as a key enabler of sustainable mobility. Among the various hydrogen storage methods, solid-state storage using metal hydrides offers unique advantages in terms of safety, volumetric energy density, and system integration. This review explores the potential of solid-state hydrogen storage tanks for mobility applications, focusing on material selection, system technologies, and design considerations. Key hydride classes - including intermetallic compounds, magnesium-based alloys, and complex hydrides are assessed based on their thermodynamic properties, absorption/desorption kinetics, and operational conditions. The integration of these materials into practical tank systems requires addressing thermal management challenges, size and weight constraints, and rapid refueling targets. Special attention is given to Department of Energy (DOE) performance targets for 2025, and how current technologies approach or fall short of these benchmarks. The review concludes with future perspectives on advanced materials, and hybrid thermal strategies that can enhance the viability of solid-state hydrogen storage for vehicles, drones, and other mobile applications.  © 2025 IEEE.","hydrides; hydrogen solid storage; materials; tank design","Hybrid materials; Hydrogen storage; Hydrogen storage alloys; Magnesium alloys; Magnesium compounds; Reviews; Tanks (containers); Thermodynamic properties; Clean energy; Global transitions; Hydrogen solid storage; Hydrogen storage methods; Hydrogen storage tank; Solid-state hydrogen storage; Solid-state storage; Sustainable mobility; Tank design; Thermal; Hydrides","Conference paper","Final","","Scopus","2-s2.0-105041637175"
"Kanmani R.; Arun Raj R.P.; Thilagavathi K.; Siddharth K.; Gajendran K.; Aatish M.M.","Kanmani, R. (57190839190); Arun Raj, R.P. (59949516600); Thilagavathi, K. (6504032940); Siddharth, K. (59327731200); Gajendran, K. (59949516700); Aatish, M.M. (59949676000)","57190839190; 59949516600; 6504032940; 59327731200; 59949516700; 59949676000","Design and Implementation of an IoT-Enabled Tracking System with Real-Time Monitoring for Low Battery and Signal Loss Scenarios","2025","2025 3rd International Conference on Advancements in Electrical, Electronics, Communication, Computing and Automation, ICAECA 2025","","","","","","0","10.1109/ICAECA63854.2025.11012151","https://www.scopus.com/pages/publications/105008284538?origin=resultslist","This paper presents a standalone tracking system designed to address the challenges in conventional drone GPS tracking, particularly during low battery and signal loss scenarios. The device, powered independently from the drone's main controller, integrates a SIMCOM A7672S LTE module for reliable data transmission and an SD card for local storage. It supports real-time and power-saving modes to optimize power consumption while maintaining functionality. Its ability to efficiently transmit real-time data and store last recorded location data was confirmed by testing; the findings were viewable as graphical representations through the cloud platform and accessible through a specialized mobile application. Users can also locate the drone using the application interface by using previously recorded location data. © 2025 IEEE.","Drone; GPS; IoT; Tracking","Ability testing; Digital storage; Mobile telecommunication systems; Secondary batteries; Surface discharges; Tracking (position); Design and implementations; GPS tracking; IoT; It supports; Location data; Real time monitoring; Reliable data transmission; Signal loss; Tracking; Tracking system; Drones","Conference paper","Final","","Scopus","2-s2.0-105008284538"
"Zong J.; Zhu B.; Hou Z.; Yang X.; Zhai J.","Zong, Jianan (57263919800); Zhu, Bingjie (55460913400); Hou, Zhongxi (7201896713); Yang, Xixiang (35110062000); Zhai, Jiaqi (57263192100)","57263919800; 55460913400; 7201896713; 35110062000; 57263192100","Evaluation and comparison of hybrid wing vtol uav with four different electric propulsion systems","2021","Aerospace","8","9","256","","","50","10.3390/aerospace8090256","https://www.scopus.com/pages/publications/85115196984?origin=resultslist","Electric propulsion technology has attracted much attention in the aviation industry at present. It has the advantages of environmental protection, safety, low noise, and high design freedom. An important research branch of electric propulsion aircraft is electric vertical takeoff and landing (VTOL) aircraft, which is expected to play an important role in urban traffic in the future. Limited by battery energy density, all electric unmanned aerial vehicles (UAVs) are unable to meet the longer voyage. Series/parallel hybrid-electric propulsion and turboelectric propulsion are considered to be applied to VTOL UAVs to improve performances. In this paper, the potential of these four configurations of electric propulsion systems for small VTOL UAVs are evaluated and compared. The main purpose is to analyze the maximum takeoff mass and fuel consumption of VTOL UAVs with different propulsion systems that meet the same performance requirements and designed mission profiles. The differences and advantages of the four types propulsion VTOL UAV in the maximum takeoff mass and fuel consumption are obtained, which provides a basis for the design and configuration selection of VTOL UAV propulsion system. © 2021 by the authors. Licensee MDPI, Basel, Switzerland. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY) license (http://creativecommons.org/licenses/by/4.0/).","Electric aircraft; Electric propulsion; Hybrid aircraft; Hybrid-electric; Turboelectric; VTOL UAV","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85115196984"
"Alenezi A.; Huang P.; Enjeti P.","Alenezi, Ali (59862545100); Huang, PengHao (58664475000); Enjeti, Prasad (7006868852)","59862545100; 58664475000; 7006868852","A Hybrid Energy Storage System for eVTOL Unmanned Aerial Vehicles Using Supercapacitors","2025","Conference Proceedings - IEEE Applied Power Electronics Conference and Exposition - APEC","","","","1217","1223","6","10.1109/APEC48143.2025.10977312","https://www.scopus.com/pages/publications/105004800586?origin=resultslist","Electric vertical take-off and landing (eVTOL) aircraft have gained considerable interest for their potential to transform public services and meet environmental objectives. Designing an effective power supply for eVTOL is challenging due to the extreme power requirements during takeoff and landing. This work presents a power supply solution and energy management control for an all-electric hybrid energy storage system that integrates supercapacitors and batteries to enhance eVTOL endurance. The proposed system employs DC-DC converters to regulate power output from each source. This method has the potential to improve the efficiency of the energy storage system and enhances the overall lifetime of the battery system. The integration of supercapacitors reduced total energy losses by 25.24% per flight compared to the conventional battery-only system. The work is validated through simulations and hardware-in-the-loop real-time testing, demonstrating its effective performance.  © 2025 IEEE.","Drones; eVTOL; Hybrid; Supercapacitors; UAV","Battery management systems; Battery storage; Capacitor storage; Charge storage; Hybrid power; Power management (telecommunication); Target drones; Aerial vehicle; Effective power; Electric vertical take-off and landing; Environmental objectives; Hybrid; Hybrid energy storage systems; Power requirement; Power supply; Public services; Vertical take-off and landings; Drones","Conference paper","Final","","Scopus","2-s2.0-105004800586"
"Wang J.; Jia R.; Liang J.; She C.; Xu Y.-P.","Wang, Jian (58464092200); Jia, Rui (57367530100); Liang, Jing (57225127615); She, Chen (57365242100); Xu, Yi-Peng (59454378700)","58464092200; 57367530100; 57225127615; 57365242100; 59454378700","Evaluation of a small drone performance using fuel cell and battery; Constraint and mission analyzes","2021","Energy Reports","7","","","9108","9121","42","10.1016/j.egyr.2021.11.225","https://www.scopus.com/pages/publications/85120845975?origin=resultslist","Drones have important uses such as relief, photography, military purposes. However, designing an efficient propulsion system for the drone that can ensure its reliability and flight endurance is a major challenge. Relying on an all-electric propulsion system can enhance flight endurance and improve drone performance. In this article, two types of fuel cells, proton-exchange membrane fuel cell and solid oxide fuel cell have been considered (individually) to supply the power consumption of the drone. In addition, a battery is embedded in parallel with the fuel cell in the propulsion system. To evaluate the performance of the drone, two constraint and mission analyzes have been established to determine the power consumption of the drone during various flight modes and weight distribution of the drone. Then a comparison on the drone's performance with respect to the electrochemical behavior of both fuel cells is provided. Finally, the performance of fuel cells in propulsion system based on the International Standard Atmosphere model is discussed. Results revealed that the solid oxide fuel cell and proton-exchange membrane fuel cell can generate 82.1 and 162.7 W of electrical power respectively. In addition, drone needs about 1.46 kW of electrical power. The flight endurance and total weight of the drone are equal to 6.8 h and 6.3 kg, respectively. It was also found that the required area of the solid oxide fuel cell is approximately 98% less than the proton-exchange membrane fuel cell to provide the total electricity consumption of the drone. Furthermore, the effect of increasing cruise speed on drone's net weight is more remarkable compared to power consumption. © 2021 The Authors","Battery; Constraint analysis; Fuel cell; ISA model; Mission analysis; Small drone","Drones; Gas fuel purification; Propulsion; Proton exchange membrane fuel cells (PEMFC); Solid oxide fuel cells (SOFC); Battery; Constraint analysis; Flight endurance; ISA model; Mission analyse; Performance; Propulsion system; Proton-exchange membranes fuel cells; Small drone; Solid-oxide fuel cell; Electric power utilization","Retracted","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85120845975"
"Asadi D.; Ebrahimi B.; Hazeri M.; Haghighi H.","Asadi, Davood (55835174400); Ebrahimi, Benyamin (57226385273); Hazeri, Majid (59334181400); Haghighi, Hassan (55372285700)","55835174400; 57226385273; 59334181400; 55372285700","Experimental Development and Optimization of Hybrid-Electric Multirotors for Extended Flight Endurance and Payload","2026","International Journal of Aeronautical and Space Sciences","","","","","","0","10.1007/s42405-026-01232-5","https://www.scopus.com/pages/publications/105041570794?origin=resultslist","This study presents the experimental development and system-level optimization of a hybrid-electric multirotor Uncrewed Aerial System (UAS), tailored for resilient and extended-duration operations in disaster-affected environments. The validated multi-objective optimization framework addresses conventional battery-powered systems' inherent endurance and payload limitations. To address the limited endurance and payload of conventional electric UAVs, two custom hybrid-electric generator (HEG) modules, based on internal combustion engines (DLE20 and DLE30) and brushless DC motors, were designed, fabricated, and validated using a sensor-integrated experimental testbed. A third commercial generator (Nova 2400W) was included for comparative benchmarking. A multi-objective evolutionary algorithm (NSGA-II) is employed to simultaneously minimize maximum takeoff weight, maximize flight endurance, and maximize payload capacity. The resulting Pareto-optimal configurations were evaluated, and three representative designs were further refined, supporting mission-critical tasks in post-disaster scenarios. Ground and flight tests confirm the reliability and scalability of the hybrid platform, particularly the DLE30-based configuration, which exhibited superior endurance and energy conversion performance. These UAVs are envisioned as resilient aerial platforms capable of supporting emergency logistics, real-time situational awareness, and rapid infrastructure assessments. The study contributes a replicable design methodology and validated dataset to enhance the disaster resilience capabilities of transportation systems. © The Author(s) 2026.","Design optimization; Disaster response; Flight endurance; Hybrid-electric generator; Multirotor UAS","Antennas; Electric generators; Emergency services; Energy conversion; Internal combustion engines; Multiobjective optimization; Unmanned aerial vehicles (UAV); Aerial systems; Design optimization; Disaster-response; Experimental development; Experimental optimization; Experimental system; Flight endurance; Hybrid-electric generator; Multirotor uncrewed aerial system; Multirotors; Pareto principle","Article","Article in press","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105041570794"
"Gomes I.; Afonso F.; Suleman A.","Gomes, Iago (60603566800); Afonso, Frederico (26645919300); Suleman, Afzal (7004826935)","60603566800; 26645919300; 7004826935","A Study on Hydrogen-Based Hybrid Electric Propulsion Systems for Multirotors","2026","Drones","10","4","300","","","1","10.3390/drones10040300","https://www.scopus.com/pages/publications/105037040893?origin=resultslist","The growing need for sustainable aviation propulsion has increased interest in hydrogen fuel cell systems as alternatives to combustion engines. This study presents the modeling, simulation, and optimization of a hybrid hydrogen–electric powertrain for the MIMIQ unmanned aerial vehicle (UAV). A 2 kW proton exchange membrane fuel cell is integrated with a 12S lithium-polymer battery via a DC–DC converter, enabling parallel power sharing and in-flight battery recharging. A MATLAB-based dynamic model was developed using mission power profiles derived from flight data and refined using momentum theory. The developed model was benchmarked through a comparative simulation of a combustion-based hybrid-electric powertrain variant of the same platform, demonstrating consistency in electrical and energetic behavior. Multi-objective optimization using NSGA-II was performed to maximize hover endurance and to minimize energy consumption while maximizing payload over a full mission. Results from this computational framework show that endurance is primarily constrained by hydrogen availability rather than battery capacity, with the fuel cell operating near its optimal efficiency region. The findings indicate that hydrogen–electric architectures offer improved endurance, reduced emissions and better scalability compared to combustion-based systems, supporting their suitability for long-endurance UAV applications. © 2026 by the authors.","energy management; hybrid UAV; hydrogen fuel cell; multi-objective optimization; powertrain modeling","Antennas; Combustion; DC-DC converters; Electric propulsion; Energy utilization; Flight simulators; Hybrid vehicles; Hydrogen economy; Hydrogen engines; Hydrogen fuels; Lithium batteries; MATLAB; Multiobjective optimization; Powertrains; Unmanned aerial vehicles (UAV); Aerial vehicle; Combustion engines; Energy; Fuel cell system; Hybrid unmanned aerial vehicle; Hybrid-electric propulsion systems; Hydrogen fuel cells; Multi-objectives optimization; Multirotors; Powertrain models; Energy management","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105037040893"
"Htet S.M.; Aung Z.P.; Naing A.M.; Yakunin A.N.","Htet, Soe Moe (37026229800); Aung, Zin Phyo (60607293700); Naing, Aung Myo (60607189200); Yakunin, Alexey N. (57210583021)","37026229800; 60607293700; 60607189200; 57210583021","Integrated Simulation Framework for Flood Environment Victim Detection Using YOLOv5n and Energy-Efficient Drone","2026","Proceedings of the 2026 ElCon Conference of Young Researchers in Electrical Engineering, Automation and Control Systems, ElCon-EE 2026","","","","162","166","0","10.1109/ElCon-EE69794.2026.11452903","https://www.scopus.com/pages/publications/105037321758?origin=resultslist","Flood disasters pose significant challenges to search and rescue (SAR) operations due to hazardous terrain, limited visibility, and time-critical victim localization. This paper presents a comprehensive simulation framework for flood disaster response using CoppeliaSim and drone technology integrated with YOLOv5n for real-time victim and object detection. The simulated environment replicates realistic flood scenarios with features such as flooded terrain, houses, boats, trees, or morning lighting. Drones equipped with top-down and forward-facing vision sensors capture images processed externally in Python via YOLOv5n, consistently yielding high detection accuracy. Alongside computer vision, rotor dynamics–based energy consumption models and battery efficiency parameters estimate power usage and enable State-of-Charge (SOC) monitoring, predicting flight duration of approximately 30 percentages SOC drop under a simulated 6.33 Wh ground-station energy budget. Optimized search patterns and practicalities further improve energy efficiency. The system also demonstrates effective flight path planning and overlays of detected objects. This robust framework supports future deployment of drones for search-and-rescue operations in real-world flood scenarios, improving both detection capability and operational sustainability. ©2026 IEEE.","battery state-of-charge (SOC); coppeliasim simulation; flight path planning; flood disaster response; optimized search patterns; real-time vision processing; rotor dynamics; search and rescue (SAR); UAV energy consumption modeling; unmanned aerial vehicles (UAVS); victim localization; yolov5n object detection","Aircraft detection; Antennas; Battery management systems; Budget control; Charging (batteries); Computer aided software engineering; Computer vision; Emergency services; Energy efficiency; Flight dynamics; Flight paths; Flight simulators; Floods; Green computing; Internet of things; Motion planning; Object detection; Object recognition; Secondary batteries; Aerial vehicle; Battery state of charge; Battery state-of-charge; Coppeliasim simulation; Disaster-response; Energy consumption model; Flight path planning; Flood disaster; Flood disaster response; Localisation; Objects detection; Optimized search pattern; Real time vision; Real-time vision processing; Rotors dynamics; Search and rescue; Search patterns; UAV energy consumption modeling; Unmanned aerial vehicle; Victim localization; Vision processing; Yolov5n object detection; Drones","Conference paper","Final","","Scopus","2-s2.0-105037321758"
"Fernandes P.; Santos R.; Rego F.","Fernandes, Pedro (60432387400); Santos, Ricardo (57202880937); Rego, Francisco (56306123500)","60432387400; 57202880937; 56306123500","Experimental Evaluation of UAV Energy Management Using Solar Panels and Battery Systems","2025","Applied Sciences (Switzerland)","15","19","10689","","","1","10.3390/app151910689","https://www.scopus.com/pages/publications/105031671406?origin=resultslist","Solar-electric propulsion offers a practical way to lengthen the endurance of small fixed-wing unmanned aerial vehicles while removing the noise, emissions, and upkeep that come with combustion engines. This work describes and tests a lightweight platform that couples a flexible thin-film photovoltaic array, a high-efficiency power-tracking controller, and a lithium–polymer battery to an electric brushless drivetrain. A ground-based flight emulator reproducing steady cruise allows continuous logging of the electrical flows between panel, battery, and motor. The results show that the solar subsystem can sustain most of the cruise demand, so the battery is called on only sparingly and is even able to recharge when sunlight is higher than a specific threshold. This balance translates into a clear endurance gain without upsetting the aircraft’s weight or handling. © 2025 by the authors.","battery systems; endurance; energy management; hybrid propulsion; solar energy; UAV","Antennas; Battery management systems; Electric machine control; Fighter aircraft; Lithium batteries; Aerial vehicle; Battery systems; Combustion engines; Energy; Experimental evaluation; Hybrid propulsion; Noise emissions; Solar electric propulsion; Solar panels; Solar energy; Unmanned aerial vehicles (UAV)","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105031671406"
"Cao X.; Liu L.","Cao, Xiao (57216352875); Liu, Li (56105820800)","57216352875; 56105820800","A Multi-Timescale Method for State of Charge Estimation for Lithium-Ion Batteries in Electric UAVs Based on Battery Model and Data-Driven Fusion","2025","Drones","9","4","247","","","14","10.3390/drones9040247","https://www.scopus.com/pages/publications/105003566475?origin=resultslist","This study focuses on the critical problem of precise state of charge (SOC) estimation for electric unmanned aerial vehicle (UAV) battery systems, addressing a fundamental challenge in enhancing energy management reliability and flight safety. The current data-driven methods require big data and high computational complexity, and model-based methods need high-quality model parameters. To address these challenges, a multi-timescale fusion method that integrates battery model and data-driven technologies for SOC estimation in lithium-ion batteries has been developed. Firstly, under the condition of no data or insufficient data, an adaptive extended Kalman filtering with multi-innovation algorithm (MI-AEKF) is introduced to estimate SOC based on the Thévenin model in a fast timescale. Then, a hybrid bidirectional time convolutional network (BiTCN), bidirectional gated recurrent unit (BiGRU), and attention mechanism (BiTCN-BiGRU-Attention) deep learning model using battery model parameters is used to correct SOC error in a relatively slow timescale. The performance of the proposed model is validated under various dynamic profiles of battery. The results show that the the maximum error (ME), mean absolute error (MAE) and the root mean square error (RMSE) for zero data-driving, insufficient data-driving, and sufficient data-driving under various dynamic conditions are below 2.3%, 1.3% and 1.5%, 0.9%, 0.4% and 0.4%, and 0.6%, 0.3% and 0.3%, respectively, which showcases the robustness and remarkable generalization performance of the proposed method. These findings significantly advance energy management strategies for Li-ion battery systems in UAVs, thereby improving operational efficiency and extending flight endurance. © 2025 by the authors.","adaptive extended Kalman filtering with multi-innovation; electric unmanned aerial vehicles; hybrid deep learning; lithium-ion batteries; multi-timescale; state of charge estimation","Adaptive boosting; Adaptive filters; Battery management systems; Enterprise resource planning; Extended Kalman filters; Hybrid vehicles; Information management; State of charge; Unmanned aerial vehicles (UAV); Adaptive extended Kalman filtering; Adaptive extended kalman filtering with multi-innovation; Aerial vehicle; Electric unmanned aerial vehicle; Hybrid deep learning; Ion batteries; Lithium ions; Multi-timescale; State-of-charge estimation; Time-scales; Adaptive filtering","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105003566475"
"Sedan M.F.; Harithuddin A.S.M.; Gires E.","Sedan, Mohd Fazri (57192161793); Harithuddin, Ahmad Salahuddin Mohd (52163564000); Gires, Ezanee (55821840100)","57192161793; 52163564000; 55821840100","Sizing for Battery Powered, Non-Rigid, Finless Airship for Low Altitude Application","2024","Journal of Aeronautics, Astronautics and Aviation ","56","1","","447","459","0","10.6125/JoAAA.202403_56(1S).32","https://www.scopus.com/pages/publications/85187542863?origin=resultslist","A smaller airship with sub-100 kg payload capacity offers practical advantages, such as ease of operation, versatility, and reduced helium consumption. Payload weight significantly influences hull sizing and correlates with airship flight subsystems like power and propulsion. This paper presents a method for determining the dimensions of a basic lighter-than-air vehicle, consisting mainly of a non-rigid envelope hull, tiltable electric rotors, and a gondola housing the flight subsystems. The airship is designed to emulate a low-altitude multirotor drone but with enhanced buoyancy-based lifting capacity and flight endurance. Flight endurance, speed, and hull shape (fineness ratio) are held constant, using a prebuilt airship as the baseline design for performance measurement. Surveys of electronic components aid in estimating airship subsystem weights. The sizing method indicates that a four-rotor, finless, non-rigid airship with a 100 kg payload and over 25.5 kg battery capacity, capable of 2 hours of flight, requires 220 m3 of helium. With a fineness ratio of 2.03, the airship hull spans under 15 m. This sizing tool and analysis facilitate scalable design, aiding airship builders in transitioning from small experimental models to practical low-altitude applications. © 2024 The Aeronautical and Astronautical Society of the Republic of China. All rights reserved.","aircraft sizing; Airship; Lighter-than-air systems; neutral buoyancy","Buoyancy; Electric batteries; Flight envelopes; Helium; Aircraft sizing; Battery powered; Flight endurance; Lighter than air systems; Lighter-than-air vehicles; Low altitudes; Neutral buoyancy; Non-rigid; Pay load capacity; Power; Airships","Article","Final","","Scopus","2-s2.0-85187542863"
"Park M.; Song Y.; Park S.; Kim S.W.","Park, Minjun (60410584900); Song, Youngbin (57210471574); Park, Shina (57443334000); Kim, Sang Woo (56029014000)","60410584900; 57210471574; 57443334000; 56029014000","Data-Driven Capacity Estimation of Li-Ion Batteries Using Constant Current Charging at Various Ambient Temperatures","2023","IEEE Access","11","","","2711","2720","6","10.1109/ACCESS.2023.3234301","https://www.scopus.com/pages/publications/85147220532?origin=resultslist","The use of mobile devices, such as drones and electric vehicles, has rapidly increased in recent years. This has necessitated estimating the capacity of lithium-ion batteries in various situations. In this study, a capacity estimation algorithm using multilayer perceptron under different aging states and ambient temperature is proposed. The proposed algorithm estimates the capacity using charging time, voltage, and surface temperature, which can be measured during constant-current charging. Particularly, the surface temperature represents the state of battery differently than voltage. Therefore, the problem that the existing algorithm required a state of charge estimation was addressed, and the size of the neural network was significantly reduced. Using experimental data to validate the proposed algorithm, it was confirmed that the capacity was well estimated with a mean absolute error of 0.38% and a maximum error of 0.83%.  © 2013 IEEE.","ambient temperature; capacity; Li-ion battery; machine learning; multilayer perceptron; surface temperature","Atmospheric temperature; Battery management systems; Charging (batteries); Ions; Learning systems; Lithium-ion batteries; Multilayers; Temperature measurement; Capacity; Capacity estimation; Constant current charging; Data driven; Heating system; Machine-learning; Multilayers perceptrons; States of charges; Surface charging; Surface temperatures; Surface temperature","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85147220532"
